Year,Order entered,PlotID,Replicate,Species,PercentCover,Notes,RLB Notes,EHL Notes
2015,495,SHRI-501,QS,MOSS-Moss spp,5,,,
2015,496,SHRI-501,QW,RUBURS-Rubus ursinus,4,,,
2015,497,SHRI-501,QW,TRILAT-Trientalis latifolia,T,,,
2015,498,SHRI-501,QW,MOSS-Moss spp,4,,,
2015,499,SHRI-501,QW,ACHTRI-Achlys triphylla,T,,,
2015,500,SHRI-501,ALL,CLIUNI-Clintonia uniflora,present,,,
2015,501,SHRI-501,ALL,GALORE-Galium oreganum,present,,,
2015,502,SHRI-501,ALL,PTEAQU-Pteridium aquilinum,present,,,
2015,503,SHRI-501,ALL,TRIOVA-Trillium ovatum,present,,,
2015,504,SHRI-501,ALL,CORCOR-Corylus cornuta,present,,,
2015,505,GROV-026 ,QN,ACECIR-Acer circinatum,35,Also recorded as saphigs!,,
2015,506,GROV-026 ,QN,STACOO-Stachys cooleyae,10,Collected + picture #1029,,
2015,507,GROV-026,QN,GYMDRY-Gymnocarpium dryopteris,15,Collected,,
2015,508,GROV-026,QN,TOLMEN-Tolmiea menziesii,15,Picture #1034 & 1035,,
2015,509,GROV-026,QN,RUBSPE-Rubus spectabilis,T,,,
2015,510,GROV-026,QN,MONSIB- Montia Siberia,5,Montia Siberia (Claytonia?) Picture # 1033,,
2015,511,GROV-026,QN,MOSS-Moss spp,10,,,
2015,512,GROV-026,QN,CINLAT-Cinna latifolia,3,"Cinna latifolia Col #15, Picture # 1032",,
2015,513,GROV-026,QN,CIRALP-Circaea alpina,T,,,
2015,514,GROV-026,QN,VIOGLA-Viola glabella,T,Picture #1046,,
2015,515,GROV-026,QE,ATHFIL-Athyrium filix-femina,5,,,
2015,516,GROV-026,QE,TOLMEN-Tolmiea menziesii,30,[+ TIATRI (10%)],,
2015,517,GROV-026,QE,RANUNI-Ranunculus uncinatus,1,Picture #1039 and 1040 #12,,
2015,518,GROV-026,QE,MYCMUR-Mycelis muralis,4,,,
2015,519,GROV-026,QE,MONSIB- Montia Siberia,7,,,
2015,520,GROV-026,QE,ACECIR-Acer circinatum,10,,,
2015,521,GROV-026,QE,RUBLEU-Rubus leucodermis,5,,,
2015,522,GROV-026,QE,MOSS-Moss spp,6,,,
2015,523,GROV-026,QS,CIRALP-Circaea alpina,10,,,
2015,524,GROV-026,QS,MYCMUR-Mycelis muralis,5,,,
2015,525,GROV-026,QS,TOLMEN-Tolmiea menziesii,10,,,
2015,526,GROV-026,QS,MONSIB- Montia Siberia,5,,,
2015,527,GROV-026,QS,ATHFIL-Athyrium filix-femina,7,,,
2015,528,GROV-026,QS,ACECIR-Acer circinatum,20,,,
2015,529,GROV-026,QS,MOSS-Moss spp,10,,,
2015,530,GROV-026,QS,STACOO-Stachys cooleyae,7,Col #9,,
2015,531,GROV-026,QW,RUBPAR-Rubus parviflorus,8,,,
2015,532,GROV-026,QW,TOLMEN-Tolmiea menziesii,40,,,
2015,533,GROV-026,QW,UNKPOA-unknown grass 1 2015,1,,,
2015,534,GROV-026,QW,ACECIR-Acer circinatum,15,,,
2015,535,GROV-026,QW,CIRALP-Circaea alpina,15,,,
2015,536,GROV-026,QW,RUBSPE-Rubus spectabilis,15,,,
2015,537,GROV-026,QW,MOSS-Moss spp,2,,,
2015,538,GROV-026,QW,ATHFIL-Athyrium filix-femina,3,,,
2015,539,GROV-026,QW,GYMDRY-Gymnocarpium dryopteris,1,,,
2015,540,GROV-026,ALL,MITCAU-Mitella caulescens,present,"Col #13.5, picture #1057",,
2015,541,GROV-026,ALL,GEUMAC-Geum macrophyllum,present,picture # 1055,,
2015,542,GROV-026,ALL,ARUDIO-Aruncus dioicus,present,picture # 1054,,
2015,543,GROV-026,ALL,TIATRI-Tiarella trifoliata,present,picture #1053,,
2015,544,GROV-026,ALL,BROVUL-Bromus vulgaris,present,Col #14 + picture #1052,,
2015,545,GROV-026,ALL,STELLARIA-Stellaria sp,present,Col #11 - Stellaria?,,
2015,546,GROV-026,ALL,MONPAR-Montia parvifolia,present,picture #1051,,
2015,547,GROV-026,ALL,SAMRAC-Sambucus racemosa,present,picture #1047,,
2015,548,GROV-026,ALL,GALTRI-Galium triflorum,present,Col #10 + picture #1050,,
2015,549,GROV-026,ALL,MONPAR-Montia parvifolia,present,,,
2015,550,GROV-026,ALL,CARDEW-Carex spp,present,picture #1044 +1045 & Col #13,,
2015,551,GROV-026,ALL,CIRALP-Circaea alpina,present,picture #1041,,
2015,552,GROV-026,ALL,THUPLI-Thuja plicata,present,,,
2015,553,GROV-026,ALL,RUBLEU-Rubus leucodermis,present,picture #1038,,
2015,554,GROV-026,ALL,ATHFIL-Athyrium filix-femina,present,,,
2015,555,GROV-026,ALL,MYCMUR-Mycelis muralis,present,mycela muralis picture #1036 & 1037,,
2015,556,GROV-482,QN,PSEMEN-Pseudotsuga menziesii,T,not germ,,
2015,557,GROV-482,QN,MOSS-Moss spp,80,,,
2015,558,GROV-482,QN,ACECIR-Acer circinatum,T,,,
2015,559,GROV-482,QN,THUPLI-Thuja plicata,T,not germ,,
2015,560,GROV-482,QN,TSUHET-Tsuga heterophylla,T,not germ,,
2015,561,GROV-482,QN,ACHTRI-Achlys triphylla,8,,,
2015,562,GROV-482,QN,TIATRI-Tiarella trifoliata,5,unifoliata,,
2015,563,GROV-482,QN,GYMDRY-Gymnocarpium dryopteris,5,,,
2015,564,GROV-482,QN,DISHOO-Disporum hookeri,1,hairy stem picture #1062,,
2015,565,GROV-482,QE,TIATRI-Tiarella trifoliata,7,unifoliata,,
2015,566,GROV-482,QE,ACHTRI-Achlys triphylla,20,,,
2015,567,GROV-482,QE,GYMDRY-Gymnocarpium dryopteris,40,,,
2015,568,GROV-482,QE,MAISTE-Maianthemum stellatum,4,Col #8,,
2015,569,GROV-482,QE,GALTRI-Galium triflorum,1,,,
2015,570,GROV-482,QE,MOSS-Moss spp,10,,,
2015,571,GROV-482,QE,TRILAT-Trientalis latifolia,T,picture #1063,,
2015,572,GROV-482,QS,TIATRI-Tiarella trifoliata,7,unifoliata,,
2015,573,GROV-482,QS,GYMDRY-Gymnocarpium dryopteris,20,,,
2015,574,GROV-482,QS,ACHTRI-Achlys triphylla,20,,,
2015,575,GROV-482,QS,VIOGLA-Viola glabella,3,no flowers,,
2015,576,GROV-482,QS,DISHOO-Disporum hookeri,5,hairy stem  ,,
2015,577,GROV-482,QS,GALTRI-Galium triflorum,T,,,
2015,578,GROV-482,QS,ADEBIC-Adenocaulon bicolor,1,picture #1064,,
2015,579,GROV-482,QS,MOSS-Moss spp,10,,,
2015,580,GROV-482,QW,GYMDRY-Gymnocarpium dryopteris,30,,,
2015,581,GROV-482,QW,CLIUNI-Clintonia uniflora,2,,,
2015,582,GROV-482,QW,TIATRI-Tiarella trifoliata,8,unifoliata,,
2015,583,GROV-482,QW,ARUDIO-Aruncus dioicus,15,,,
2015,584,GROV-482,QW,MAISTE-Maianthemum stellatum,3,,,
2015,585,GROV-482,QW,ACHTRI-Achlys triphylla,15,,,
2015,586,GROV-482,QW,TRILAT-Trientalis latifolia,2,,,
2015,587,GROV-482,QW,MOSS-Moss spp,15,,,
2015,588,GROV-482,ALL,BLESPI-Blechnum spicant,present,,,
2015,589,GROV-482,ALL,TIATRI-Tiarella trifoliata,present,,,
2015,590,GROV-482,ALL,RUBPAR-Rubus parviflorus,present,,,
2015,591,GROV-482,ALL,TRIOVA-Trillium ovatum,present,no flowers,,
2015,592,GROV-482,ALL,GOOOBL-Goodyera oblongifolia,present,,,
2015,593,GROV-482,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,594,GROV-482,ALL,OPLHOR-Oplopanax horridus,present,,,
2015,595,LAUG-198,QN,VACALA-Vaccinium alaskaense,40,,,
2015,596,LAUG-198,QN,LINBOR-Linnaea borealis,5,,,
2015,597,LAUG-198,QN,CHIUMB-Chimaphila umbellata,2,,,
2015,598,LAUG-198,QN,GAUOVA-Gaultheria ovatifolia,T,,,
2015,599,LAUG-198,QN,RUBLAS-Rubus lasiococcus,T,,,
2015,600,LAUG-198,QN,GOOOBL-Goodyera oblongifolia,T,,,
2015,601,LAUG-198,QN,MOSS-Moss spp,4,,,
2015,602,LAUG-198,QE,LINBOR-Linnaea borealis,12,,,
2015,603,LAUG-198,QE,CHIUMB-Chimaphila umbellata,2,,,
2015,604,LAUG-198,QE,CORUNA-Cornus unalaschkensis,5,,,
2015,605,LAUG-198,QE,RUBLAS-Rubus lasiococcus,T,,,
2015,606,LAUG-198,QE,MOSS-Moss spp,15,,,
2015,607,LAUG-198,QS,MAHNER-Mahonia nervosa,4,,,
2015,608,LAUG-198,QS,VACALA-Vaccinium alaskaense,80,,,
2015,609,LAUG-198,QS,CORUNA-Cornus unalaschkensis,4,,,
2015,610,LAUG-198,QS,CHIUMB-Chimaphila umbellata,3,,,
2015,611,LAUG-198,QS,LINBOR-Linnaea borealis,5,,,
2015,612,LAUG-198,QS,MOSS-Moss spp,40,,,
2015,613,LAUG-198,QS,GOOOBL-Goodyera oblongifolia,3,,,
2015,614,LAUG-198,QS,CLIUNI-Clintonia uniflora,4,,,
2015,615,LAUG-198,QW,VACALA-Vaccinium alaskaense,25,,,
2015,616,LAUG-198,QW,RUBLAS-Rubus lasiococcus,5,,,
2015,617,LAUG-198,QW,LINBOR-Linnaea borealis,2,,,
2015,618,LAUG-198,QW,CHIUMB-Chimaphila umbellata,1,,,
2015,619,LAUG-198,QW,MOSS-Moss spp,1,,,
2015,620,LAUG-198,QW,GOOOBL-Goodyera oblongifolia,1,,,
2015,621,LAUG-198,ALL,TSUHET-Tsuga heterophylla,present,2nd yr +,,
2015,622,LAUG-198,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,623,LAUG-199,QN,CORUNA-Cornus unalaschkensis,10,,,
2015,624,LAUG-199,QN,CLIUNI-Clintonia uniflora,5,,,
2015,625,LAUG-199,QN,RUBPED-Rubus pedatus,1,,,
2015,626,LAUG-199,QN,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,627,LAUG-199,QN,ABIAMA-Abies amabilis,1,2nd yr +,,
2015,628,LAUG-199,QN,MOSS-Moss spp,90,,,
2015,629,LAUG-199,QE,TSUHET-Tsuga heterophylla,4,2nd yr + & germ,,
2015,630,LAUG-199,QE,ORTSEC-Orthilia secunda,1,,,
2015,631,LAUG-199,QE,ABIAMA-Abies amabilis,3,2nd yr + & germ,,
2015,632,LAUG-199,QE,ACHTRI-Achlys triphylla,T,,,
2015,633,LAUG-199,QE,MOSS-Moss spp,85,,,
2015,634,LAUG-199,QS,MOSS-Moss spp,70,,,
2015,635,LAUG-199,QS,ABIAMA-Abies amabilis,2,2nd yr + & germ,,
2015,636,LAUG-199,QS,TSUHET-Tsuga heterophylla,3,2nd yr + & germ,,
2015,637,LAUG-199,QW,ABIAMA-Abies amabilis,1,2nd yr + & germ,,
2015,638,LAUG-199,QW,TSUHET-Tsuga heterophylla,3,2nd yr + & germ,,
2015,639,LAUG-199,QW,VACPAR-Vaccinium parvifolium,2,,,
2015,640,LAUG-199,QW,VACMEM-Vaccinium membranaceum,3,,,
2015,641,LAUG-199,QW,MOSS-Moss spp,75,,,
2015,642,LAUG-199,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,643,LAUG-199,ALL,PSEMEN-Pseudotsuga menziesii,present,,,
2015,644,LAUG-199,ALL,CHIMEN-Chimaphila menziesii,present,,,
2015,645,LAUG-199,ALL,RUBLAS-Rubus lasiococcus,present,,,
2015,646,LAUG-030,QN,GAUOVA-Gaultheria ovatifolia,2,,,
2015,647,LAUG-030,QN,CHIMEN-Chimaphila menziesii,T,,,
2015,648,LAUG-030,QN,VACPAR-Vaccinium parvifolium,3,,,
2015,649,LAUG-030,QN,CORUNA-Cornus unalaschkensis,1,,,
2015,650,LAUG-030,QN,ACHTRI-Achlys triphylla,1,,,
2015,651,LAUG-030,QN,MOSS-Moss spp,40,,,
2015,652,LAUG-030,QE,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,653,LAUG-030,QE,VACMEM-Vaccinium membranaceum,4,,,
2015,654,LAUG-030,QE,CHIUMB-Chimaphila umbellata,T,,,
2015,655,LAUG-030,QE,MOSS-Moss spp,15,,,
2015,656,LAUG-030,QS,ACHTRI-Achlys triphylla,5,,,
2015,657,LAUG-030,QS,LINBOR-Linnaea borealis,3,,,
2015,658,LAUG-030,QS,MAHNER-Mahonia nervosa,T,,,
2015,659,LAUG-030,QS,CLIUNI-Clintonia uniflora,1,,,
2015,660,LAUG-030,QS,MOSS-Moss spp,5,,,
2015,661,LAUG-030,QW,MAHNER-Mahonia nervosa,2,,,
2015,662,LAUG-030,QW,ACHTRI-Achlys triphylla,1,,,
2015,663,LAUG-030,QW,LINBOR-Linnaea borealis,4,,,
2015,664,LAUG-030,QW,CHIUMB-Chimaphila umbellata,1,,,
2015,665,LAUG-030,QW,VACMEM-Vaccinium membranaceum,5,,,
2015,666,LAUG-030,QW,MOSS-Moss spp,90,,,
2015,667,LAUG-030,ALL,AMEALN-Amelanchier alnifolia,present,,,
2015,668,LAUG-030,ALL,PTEAQU-Pteridium aquilinum,present,,,
2015,669,LAUG-030,ALL,SYMALB-Symphoriocarpos albus,present,2nd yr +,,
2015,670,LAUG-030,ALL,ABIAMA-Abies amabilis,present,Col #25 S.mollis?,,
2015,671,LAUG-030,ALL,VIOSEM-Viola sempervirens,present,,,
2015,672,LAUG-030,ALL,ACECIR-Acer circinatum,present,,,
2015,673,LAUG-201,QN,OPLHOR-Oplopanax horridus,15,,,
2015,674,LAUG-201,QN,ACHTRI-Achlys triphylla,25,,,
2015,675,LAUG-201,QN,GALORE-Galium oreganum,1,,,
2015,676,LAUG-201,QN,CLIUNI-Clintonia uniflora,5,,,
2015,677,LAUG-201,QN,RUBPED-Rubus pedatus,1,,,
2015,678,LAUG-201,QN,TIATRI-Tiarella trifoliata,7,unifoliata,,
2015,679,LAUG-201,QN,VIOGLA-Viola glabella,2,,,
2015,680,LAUG-201,QN,MAISTE-Maianthemum stellatum,10,,,
2015,681,LAUG-201,QN,MOSS-Moss spp,10,,,
2015,682,LAUG-201,QN,OSMORH-Osmorhiza spp,1,Col#26,,
2015,683,LAUG-201,QN,ARNLAT-Arnica latifolia,T,North Quadrat ,,
2015,684,LAUG-201,QE,RUBPED-Rubus pedatus,8,,,
2015,685,LAUG-201,QE,TIATRI-Tiarella trifoliata,6,,,
2015,686,LAUG-201,QE,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,687,LAUG-201,QE,ACHTRI-Achlys triphylla,7,,,
2015,688,LAUG-201,QE,ABIAMA-Abies amabilis,T,,,
2015,689,LAUG-201,QE,VACALA-Vaccinium alaskaense,5,,,
2015,690,LAUG-201,QE,OPLHOR-Oplopanax horridus,5,,,
2015,691,LAUG-201,QE,MOSS-Moss spp,75,,,
2015,692,LAUG-201,QE,MAISTE-Maianthemum stellatum,1,,,
2015,693,LAUG-201,QE,CALNOO-Callitropsis nootkatensis,T,germ,,
2015,694,LAUG-201,QS,MOSS-Moss spp,60,,,
2015,695,LAUG-201,QS,TIATRI-Tiarella trifoliata,3,,,
2015,696,LAUG-201,QS,ACHTRI-Achlys triphylla,8,,,
2015,697,LAUG-201,QS,MOSS-Moss spp,20,,,
2015,698,LAUG-201,QS,RUBPED-Rubus pedatus,1,,,
2015,699,LAUG-201,QS,ABIAMA-Abies amabilis,T,2nd yr + & germ,,
2015,700,LAUG-201,QS,VALSIT-Valeriana sitchensis,1,,,
2015,701,LAUG-201,QS,VIOORB-Viola orbiculata,T,"moderate, no flowers",,
2015,702,LAUG-201,QW,ACHTRI-Achlys triphylla,30,,,
2015,703,LAUG-201,QW,OSMPUR-Osmorhiza purpurea,3,,,
2015,704,LAUG-201,QW,GALORE-Galium oreganum,1,,,
2015,705,LAUG-201,QW,TIATRI-Tiarella trifoliata,6,,,
2015,706,LAUG-201,QW,MAISTE-Maianthemum stellatum,15,,,
2015,707,LAUG-201,QW,CLIUNI-Clintonia uniflora,5,,,
2015,708,LAUG-201,QW,VALSIT-Valeriana sitchensis,6,,,
2015,709,LAUG-201,QW,MOSS-Moss spp,45,,,
2015,710,LAUG-201,ALL,DISHOO-Disporum hookeri,present,,,
2015,711,LAUG-201,ALL,ACTRUB-Actaea rubra,present,,,
2015,712,LAUG-201,ALL,GALTRI-Galium triflorum,present,,,
2015,713,LAUG-201,ALL,VIOGLA-Viola glabella,present,,,
2015,714,LAUG-201,ALL,ADEBIC-Adenocaulon bicolor,present,,,
2015,715,LAUG-201,ALL,BROVUL-Bromus vulgaris,present,,,
2015,716,LAUG-201,ALL,VALSIT-Valeriana sitchensis,present,,,
2015,717,SHRI-258,QN,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,718,SHRI-258,QN,LINBOR-Linnaea borealis,35,,,
2015,719,SHRI-258,QN,MAHNER-Mahonia nervosa,10,,,
2015,720,SHRI-258,QN,HIEALB-Hieracium albiflorum,T,,,
2015,721,SHRI-258,QN,PTEAQU-Pteridium aquilinum,5,,,
2015,722,SHRI-258,QN,GAUOVA-Gaultheria ovatifolia,2,,,
2015,723,SHRI-258,QN,VIOSEM-Viola sempervirens,T,,,
2015,724,SHRI-258,QN,MOSS-Moss spp,10,,,
2015,725,SHRI-258,QE,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,726,SHRI-258,QE,GAUOVA-Gaultheria ovatifolia,1,,,
2015,727,SHRI-258,QE,LINBOR-Linnaea borealis,2,,,
2015,728,SHRI-258,QE,MAHNER-Mahonia nervosa,5,,,
2015,729,SHRI-258,QE,MOSS-Moss spp,2,,,
2015,730,SHRI-258,QS,VIOSEM-Viola sempervirens,6,,,
2015,731,SHRI-258,QS,RUBURS-Rubus ursinus,4,,,
2015,732,SHRI-258,QS,PTEAQU-Pteridium aquilinum,30,,,
2015,733,SHRI-258,QS,MAHNER-Mahonia nervosa,3,,,
2015,734,SHRI-258,QS,PSEMEN-Pseudotsuga menziesii,T,2nd yr +,,
2015,735,SHRI-258,QS,HIEALB-Hieracium albiflorum,T,,,
2015,736,SHRI-258,QS,MOSS-Moss spp,4,,,
2015,737,SHRI-258,QW,LINBOR-Linnaea borealis,15,,,
2015,738,SHRI-258,QW,CHIUMB-Chimaphila umbellata,2,,,
2015,739,SHRI-258,QW,RUBURS-Rubus ursinus,1,,,
2015,740,SHRI-258,QW,PTEAQU-Pteridium aquilinum,15,,,
2015,741,SHRI-258,QW,GAUOVA-Gaultheria ovatifolia,1,,,
2015,742,SHRI-258,QW,VIOSEM-Viola sempervirens,3,,,
2015,743,SHRI-258,QW,MOSS-Moss spp,5,,,
2015,744,SHRI-258,ALL,MOEMAC-Moehringia macrophylla,present,,,
2015,745,SHRI-258,ALL,RUBLAS-Rubus lasiococcus,present,,,
2015,746,SHRI-258,ALL,MAISTE-Maianthemum stellatum,present,,,
2015,747,SHRI-258,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,748,SHRI-258,ALL,PAXMYR-Paxistima myrsinites,present,,,
2015,749,SHRI-258,ALL,VACPAR-Vaccinium parvifolium,present,,,
2015,750,SHRI-258,ALL,ACECIR-Acer circinatum,present,,,
2015,751,SHRI-258,ALL,PYRASA-Pyrola asarifolia,present,,,
2015,752,SHRI-258,ALL,CORCOR-Corylus cornuta,present,,,
2015,753,SHRI-258,ALL,VACMEM-Vaccinium membranaceum,present,,,
2015,754,CHIN-021,QN,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,755,CHIN-021,QN,RUBLAS-Rubus lasiococcus,2,,,
2015,756,CHIN-021,QN,VACALA-Vaccinium alaskaense,7,,,
2015,757,CHIN-021,QN,LINBOR-Linnaea borealis,T,,,
2015,758,CHIN-021,QN,CORUNA-Cornus unalaschkensis,1,,,
2015,759,CHIN-021,QN,RUBSPE-Rubus spectabilis,T,,,
2015,760,CHIN-021,QN,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,761,CHIN-021,QN,MOSS-Moss spp,15,,,
2015,762,CHIN-021,QE,RUBLAS-Rubus lasiococcus,T,,,
2015,763,CHIN-021,QE,TSUHET-Tsuga heterophylla,T,2nd yr + & germ,,
2015,764,CHIN-021,QE,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,765,CHIN-021,QE,MOSS-Moss spp,80,,,
2015,766,CHIN-021,QS,RUBLAS-Rubus lasiococcus,1,,,
2015,767,CHIN-021,QS,VACALA-Vaccinium alaskaense,T,,,
2015,768,CHIN-021,QS,ABIAMA-Abies amabilis,T,germ,,
2015,769,CHIN-021,QS,MOSS-Moss spp,4,,,
2015,770,CHIN-021,QW,CLIUNI-Clintonia uniflora,1,,,
2015,771,CHIN-021,QW,LYCCLA-Lycopodium clavatum,1,Collected #27,,
2015,772,CHIN-021,QW,CORUNA-Cornus unalaschkensis,3,,,
2015,773,CHIN-021,QW,RUBLAS-Rubus lasiococcus,6,,,
2015,774,CHIN-021,QW,ACHTRI-Achlys triphylla,T,,,
2015,775,CHIN-021,QW,MOSS-Moss spp,10,,,
2015,776,CHIN-021,QW,VACALA-Vaccinium alaskaense,5,,,
2015,777,CHIN-021,QW,RUBPED-Rubus pedatus,1,,,
2015,778,CHIN-021,QW,ABIAMA-Abies amabilis,T,germ,,
2015,779,KOTS-022,QN,VACPAR-Vaccinium parvifolium,3,,,
2015,780,KOTS-022,QN,MOSS-Moss spp,70,,,
2015,781,KOTS-022,QN,TSUHET-Tsuga heterophylla,1,2nd yr +,,
2015,782,KOTS-022,QN,ABIAMA-Abies amabilis,T,2rd yr +,,
2015,783,KOTS-022,QE,CHIMEN-Chimaphila menziesii,T,,,
2015,784,KOTS-022,QE,MOSS-Moss spp,10,,,
2015,785,KOTS-022,QE,ABIAMA-Abies amabilis,T,2nd yr +,,
2015,786,KOTS-022,QE,VACALA-Vaccinium alaskaense,T,,,
2015,787,KOTS-022,QS,LISCOR-Listera cordata,1,,,
2015,788,KOTS-022,QS,VACALA-Vaccinium alaskaense,15,,,
2015,789,KOTS-022,QS,CHIUMB-Chimaphila umbellata,1,,,
2015,790,KOTS-022,QS,ABIAMA-Abies amabilis,2,2rd yr +,,
2015,791,KOTS-022,QS,MOSS-Moss spp,90,,,
2015,792,KOTS-022,QS,TSUHET-Tsuga heterophylla,T,germ,,
2015,793,KOTS-022,QW,VACALA-Vaccinium alaskaense,8,,,
2015,794,KOTS-022,QW,GOOOBL-Goodyera oblongifolia,1,,,
2015,795,KOTS-022,QW,CHIMEN-Chimaphila menziesii,1,,,
2015,796,KOTS-022,QW,MOSS-Moss spp,25,,,
2015,797,KOTS-022,ALL,RUBLAS-Rubus lasiococcus,present,,,
2015,798,KOTS-022,ALL,CORUNA-Cornus unalaschkensis,present,,,
2015,799,KOTS-022,ALL,LINBOR-Linnaea borealis,present,,,
2015,800,KOTS-022,ALL,VACMEM-Vaccinium membranaceum,present,,,
2015,801,WHCG-314,QN,GAUOVA-Gaultheria ovatifolia,15,,,
2015,802,WHCG-314,QN,VACSCO-Vaccinium scoparium,15,,,
2015,803,WHCG-314,QN,CHIUMB-Chimaphila umbellata,1,,,
2015,804,WHCG-314,QN,MOSS-Moss spp,70,,,
2015,805,WHCG-314,QN,ABIAMA-Abies amabilis,T,,,
2015,806,WHCG-314,QE,ORTSEC-Orthilia secunda,T,,,
2015,807,WHCG-314,QE,ABIAMA-Abies amabilis,T,,,
2015,808,WHCG-314,QE,VACSCO-Vaccinium scoparium,2,,,
2015,809,WHCG-314,QE,MOSS-Moss spp,1,,,
2015,810,WHCG-314,QS,MOSS-Moss spp,1,,,
2015,811,WHCG-314,QS,ABIAMA-Abies amabilis,T,,,
2015,812,WHCG-314,QW,CHIUMB-Chimaphila umbellata,T,,,
2015,813,WHCG-314,QW,GAUOVA-Gaultheria ovatifolia,3,,,
2015,814,WHCG-314,QW,MOSS-Moss spp,2,,,
2015,815,WHCG-314,QW,ABIAMA-Abies amabilis,1,,,
2015,816,WHCG-314,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,817,WHCG-315,QN,VACSCO-Vaccinium scoparium,7,,,
2015,818,WHCG-315,QN,MOSS-Moss spp,3,,,
2015,819,WHCG-315,QN,RHOALB-Rhododendron albiflorum,15,,,
2015,820,WHCG-315,QE,ABIAMA-Abies amabilis,T,,,
2015,821,WHCG-315,QE,VACMEM-Vaccinium membranaceum,1,,,
2015,822,WHCG-315,QE,MOSS-Moss spp,1,,,
2015,823,WHCG-315,QW,ABIAMA-Abies amabilis,T,,,
2015,824,WHCG-315,QW,VACMEM-Vaccinium membranaceum,7,,,
2015,825,WHCG-315,QW,MOSS-Moss spp,15,,,
2015,826,WHCG-315,QW,RHOALB-Rhododendron albiflorum,2,,,
2015,827,WHCG-315,QS,RHOALB-Rhododendron albiflorum,45,,,
2015,828,WHCG-315,QS,ABIAMA-Abies amabilis,1,,,
2015,829,WHCG-315,QS,VACMEM-Vaccinium membranaceum,6,,,
2015,830,WHCG-315,QS,MOSS-Moss spp,15,,,
2015,831,WHCG-315,QS,VACSCO-Vaccinium scoparium,T,,,
2015,832,WHCG-315,ALL,PHYEMP-Phyllodoce empetriformis,present,,,
2015,833,WHCG-315,ALL,CALNOO-Callitropsis nootkatensis,present,,,
2015,834,WHCG-315,ALL,ORTSEC-Orthilia secunda,present,,,
2015,835,WHCG-315,ALL,VACALA-Vaccinium alaskaense,present,,,
2015,836,WHCG-315,ALL,XERTEN-Xerophyllum tenax,present,,,
2015,837,WHIT-307,QN,ARNLAT-Arnica latifolia,10,,,
2015,838,WHIT-307,QN,CLIUNI-Clintonia uniflora,5,,,
2015,839,WHIT-307,QN,MOSS-Moss spp,45,,,
2015,840,WHIT-307,QN,TIATRI-Tiarella trifoliata,3,,,
2015,841,WHIT-307,QN,PLASTR-Platanthera stricta,T,,,
2015,842,WHIT-307,QN,LINBOR-Linnaea borealis,7,,,
2015,843,WHIT-307,QN,ORTSEC-Orthilia secunda,1,,,
2015,844,WHIT-307,QN,STRROS-Streptopus roseus var curvipes,3,,,
2015,845,WHIT-307,QN,VIOGLA-Viola glabella,1,,,
2015,846,WHIT-307,QN,MONCOR-Montia cordifolia,T,Claytonia Cordifolia 1267 and 1268,,
2015,847,WHIT-307,QN,TSUHET-Tsuga heterophylla,T,2nd yr +,,
2015,848,WHIT-307,QE,LINBOR-Linnaea borealis,4,,,
2015,849,WHIT-307,QE,ORTSEC-Orthilia secunda,T,,,
2015,850,WHIT-307,QE,CLIUNI-Clintonia uniflora,T,,,
2015,851,WHIT-307,QE,MOSS-Moss spp,T,,,
2015,852,WHIT-307,QE,CALNOO-Callitropsis nootkatensis,T,germ,,
2015,853,WHIT-307,QS,MOSS-Moss spp,4,,,
2015,854,WHIT-307,QS,CLIUNI-Clintonia uniflora,1,,,
2015,855,WHIT-307,QS,TIATRI-Tiarella trifoliata,7,,,
2015,856,WHIT-307,QS,LINBOR-Linnaea borealis,2,,,
2015,857,WHIT-307,QW,PLASTR-Platanthera stricta,1,,,
2015,858,WHIT-307,QW,MOSS-Moss spp,40,,,
2015,859,WHIT-307,QW,STRAMP-Streptopus amplexifolius,4,,,
2015,860,WHIT-307,QW,TIATRI-Tiarella trifoliata,3,,,
2015,861,WHIT-307,QW,CLIUNI-Clintonia uniflora,1,,,
2015,862,WHIT-307,QW,LINBOR-Linnaea borealis,4,,,
2015,863,WHIT-307,QW,RUBPED-Rubus pedatus,1,,,
2015,864,WHIT-307,QW,VIOGLA-Viola glabella,T,,,
2015,865,WHIT-307,QW,MONPAR-Montia parvifolia,1,,,
2015,866,WHIT-307,QW,OPLHOR-Oplopanax horridus,T,,,
2015,867,WHIT-307,QW,MITELL-Mitella spp. ,1,mitella species 1266,,
